id,source,source_label,notice_type,notice_type_label,code,title,employer,province,city,publish_date,deadline,description,detail_url,all_links,source_page,source_page_url,raw_text,scraped_at_utc
parsnamad-inquiry-10834249-51,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834249,استعلام تقاضای 0430456 / MOTOR,,خوزستان,,1405-04-17,,2899 استعلام تقاضای 0430456 / MOTOR 10834249 1405/04/17 خوزستان,https://www.parsnamaddata.com/tender/10834249/استعلام-تقاضای-0430456-MOTOR,['https://www.parsnamaddata.com/tender/10834249/استعلام-تقاضای-0430456-MOTOR'],58,https://www.parsnamaddata.com/inquiries/page/58,2899 استعلام تقاضای 0430456 / MOTOR 10834249 1405/04/17 خوزستان,2026-07-09T10:18:55+00:00
parsnamad-inquiry-10834248-52,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834248,استعلام گیربکس F30 F25,,مرکزی,,1405-04-17,,2900 استعلام گیربکس F30 F25 10834248 1405/04/17 مرکزی,https://www.parsnamaddata.com/tender/10834248/استعلام-گیربکس-F30-F25,['https://www.parsnamaddata.com/tender/10834248/استعلام-گیربکس-F30-F25'],58,https://www.parsnamaddata.com/inquiries/page/58,2900 استعلام گیربکس F30 F25 10834248 1405/04/17 مرکزی,2026-07-09T10:18:55+00:00
parsnamad-inquiry-10834247-3,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834247,استعلام مخزن سرنگ انژکتور (مدترون),,خراسان رضوی,,1405-04-17,,2901 استعلام مخزن سرنگ انژکتور (مدترون) 10834247 1405/04/17 خراسان رضوی,https://www.parsnamaddata.com/tender/10834247/استعلام-مخزن-سرنگ-انژکتور-مدترون,['https://www.parsnamaddata.com/tender/10834247/استعلام-مخزن-سرنگ-انژکتور-مدترون'],59,https://www.parsnamaddata.com/inquiries/page/59,2901 استعلام مخزن سرنگ انژکتور (مدترون) 10834247 1405/04/17 خراسان رضوی,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834246-4,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834246,استعلام هدایت آبهای سطحی( جوب 30*50 بطول 160 متر کانیو+ایستاده 30*30 بطول 350متر تکجدول 30*30 بطول 500 متر),,آذربایجان شرقی,,1405-04-17,,2902 استعلام هدایت آبهای سطحی( جوب 30*50 بطول 160 متر کانیو+ایستاده 30*30 بطول 350متر تکجدول 30*30 بطول 500 متر) 10834246 1405/04/17 آذربایجان شرقی,https://www.parsnamaddata.com/tender/10834246/استعلام-هدایت-آبهای-سطحی-جوب-30-50-بطول-160-متر-کانیو-ایستاده-30-30-بطول-350متر-تکجدول-30-30-بطول-500-متر,['https://www.parsnamaddata.com/tender/10834246/استعلام-هدایت-آبهای-سطحی-جوب-30-50-بطول-160-متر-کانیو-ایستاده-30-30-بطول-350متر-تکجدول-30-30-بطول-500-متر'],59,https://www.parsnamaddata.com/inquiries/page/59,2902 استعلام هدایت آبهای سطحی( جوب 30*50 بطول 160 متر کانیو+ایستاده 30*30 بطول 350متر تکجدول 30*30 بطول 500 متر) 10834246 1405/04/17 آذربایجان شرقی,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834245-5,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834245,استعلام گاز جراحی با نخ باریم دار 16 لا نمره 20 به تعداد100 عدد پرداخت 6 ماهه و دارای مستندات ایمد وبرند های صفا طب کاوهسپاهان بهبود,,آذربایجان غربی,,1405-04-17,,2903 استعلام گاز جراحی با نخ باریم دار 16 لا نمره 20 به تعداد100 عدد پرداخت 6 ماهه و دارای مستندات ایمد وبرند های صفا طب کاوهسپاهان بهبود 10834245 1405/04/17 آذربایجان غربی,https://www.parsnamaddata.com/tender/10834245/استعلام-گاز-جراحی-با-نخ-باریم-دار-16-لا-نمره-20-به-تعداد100-عدد-پرداخت-6-ماهه-و-دارای-مستندات-ایمد-وبرند-های-صفا-طب-کاوهسپاهان-بهبود,['https://www.parsnamaddata.com/tender/10834245/استعلام-گاز-جراحی-با-نخ-باریم-دار-16-لا-نمره-20-به-تعداد100-عدد-پرداخت-6-ماهه-و-دارای-مستندات-ایمد-وبرند-های-صفا-طب-کاوهسپاهان-بهبود'],59,https://www.parsnamaddata.com/inquiries/page/59,2903 استعلام گاز جراحی با نخ باریم دار 16 لا نمره 20 به تعداد100 عدد پرداخت 6 ماهه و دارای مستندات ایمد وبرند های صفا طب کاوهسپاهان بهبود 10834245 1405/04/17 آذربایجان غربی,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834244-6,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834244,استعلام تست و اصلاح و هوشمند سازی لوازم اندازه گیری,,فارس,,1405-04-17,,2904 استعلام تست و اصلاح و هوشمند سازی لوازم اندازه گیری 10834244 1405/04/17 فارس,https://www.parsnamaddata.com/tender/10834244/استعلام-تست-و-اصلاح-و-هوشمند-سازی-لوازم-اندازه-گیری,['https://www.parsnamaddata.com/tender/10834244/استعلام-تست-و-اصلاح-و-هوشمند-سازی-لوازم-اندازه-گیری'],59,https://www.parsnamaddata.com/inquiries/page/59,2904 استعلام تست و اصلاح و هوشمند سازی لوازم اندازه گیری 10834244 1405/04/17 فارس,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834243-7,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834243,استعلام ارزیابی و اندازه گیری عوامل زیان آور محیط کار انبار نفت شهید سلیمانی یاسوج و سوختگیری هواپیمایی یاسوج سال 1405,,کهگیلویه و بویراحمد,,1405-04-17,,2905 استعلام ارزیابی و اندازه گیری عوامل زیان آور محیط کار انبار نفت شهید سلیمانی یاسوج و سوختگیری هواپیمایی یاسوج سال 1405 10834243 1405/04/17 کهگیلویه و بویراحمد,https://www.parsnamaddata.com/tender/10834243/استعلام-ارزیابی-و-اندازه-گیری-عوامل-زیان-آور-محیط-کار-انبار-نفت-شهید-سلیمانی-یاسوج-و-سوختگیری-هواپیمایی-یاسوج-سال-1405,['https://www.parsnamaddata.com/tender/10834243/استعلام-ارزیابی-و-اندازه-گیری-عوامل-زیان-آور-محیط-کار-انبار-نفت-شهید-سلیمانی-یاسوج-و-سوختگیری-هواپیمایی-یاسوج-سال-1405'],59,https://www.parsnamaddata.com/inquiries/page/59,2905 استعلام ارزیابی و اندازه گیری عوامل زیان آور محیط کار انبار نفت شهید سلیمانی یاسوج و سوختگیری هواپیمایی یاسوج سال 1405 10834243 1405/04/17 کهگیلویه و بویراحمد,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834242-8,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834242,استعلام اجرای رفع حریم شبکه فشار متوسط برق شهرک مشاغل شهری زرین شهر بر اساس نقشه دتایل و دستور کار پیوست(تجدید شده),,اصفهان,,1405-04-17,,2906 استعلام اجرای رفع حریم شبکه فشار متوسط برق شهرک مشاغل شهری زرین شهر بر اساس نقشه دتایل و دستور کار پیوست(تجدید شده) 10834242 1405/04/17 اصفهان,https://www.parsnamaddata.com/tender/10834242/استعلام-اجرای-رفع-حریم-شبکه-فشار-متوسط-برق-شهرک-مشاغل-شهری-زرین-شهر-بر-اساس-نقشه-دتایل-و-دستور-کار-پیوست-تجدید-شده,['https://www.parsnamaddata.com/tender/10834242/استعلام-اجرای-رفع-حریم-شبکه-فشار-متوسط-برق-شهرک-مشاغل-شهری-زرین-شهر-بر-اساس-نقشه-دتایل-و-دستور-کار-پیوست-تجدید-شده'],59,https://www.parsnamaddata.com/inquiries/page/59,2906 استعلام اجرای رفع حریم شبکه فشار متوسط برق شهرک مشاغل شهری زرین شهر بر اساس نقشه دتایل و دستور کار پیوست(تجدید شده) 10834242 1405/04/17 اصفهان,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834240-9,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834240,استعلام نصب پست توزیع جدید خیابان 15 خرداد جنب خانه معلم,,چهارمحال و بختیاری,,1405-04-17,,2907 استعلام نصب پست توزیع جدید خیابان 15 خرداد جنب خانه معلم 10834240 1405/04/17 چهارمحال و بختیاری,https://www.parsnamaddata.com/tender/10834240/استعلام-نصب-پست-توزیع-جدید-خیابان-15-خرداد-جنب-خانه-معلم,['https://www.parsnamaddata.com/tender/10834240/استعلام-نصب-پست-توزیع-جدید-خیابان-15-خرداد-جنب-خانه-معلم'],59,https://www.parsnamaddata.com/inquiries/page/59,2907 استعلام نصب پست توزیع جدید خیابان 15 خرداد جنب خانه معلم 10834240 1405/04/17 چهارمحال و بختیاری,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834238-11,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834238,استعلام تابلو,,تهران,,1405-04-17,,2909 استعلام تابلو 10834238 1405/04/17 تهران,https://www.parsnamaddata.com/tender/10834238/استعلام-تابلو,['https://www.parsnamaddata.com/tender/10834238/استعلام-تابلو'],59,https://www.parsnamaddata.com/inquiries/page/59,2909 استعلام تابلو 10834238 1405/04/17 تهران,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834235-12,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834235,استعلام مدرسه سه کلاسه باغ عباس فریمان,,خراسان رضوی,,1405-04-17,,2910 استعلام مدرسه سه کلاسه باغ عباس فریمان 10834235 1405/04/17 خراسان رضوی,https://www.parsnamaddata.com/tender/10834235/استعلام-مدرسه-سه-کلاسه-باغ-عباس-فریمان,['https://www.parsnamaddata.com/tender/10834235/استعلام-مدرسه-سه-کلاسه-باغ-عباس-فریمان'],59,https://www.parsnamaddata.com/inquiries/page/59,2910 استعلام مدرسه سه کلاسه باغ عباس فریمان 10834235 1405/04/17 خراسان رضوی,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834234-13,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834234,استعلام ولو مطابق فایل پیوست,,فارس,,1405-04-17,,2911 استعلام ولو مطابق فایل پیوست 10834234 1405/04/17 فارس,https://www.parsnamaddata.com/tender/10834234/استعلام-ولو-مطابق-فایل-پیوست,['https://www.parsnamaddata.com/tender/10834234/استعلام-ولو-مطابق-فایل-پیوست'],59,https://www.parsnamaddata.com/inquiries/page/59,2911 استعلام ولو مطابق فایل پیوست 10834234 1405/04/17 فارس,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834233-14,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834233,استعلام ست لوله خرطومی اطفال تعداد50عدد داخل آیمدهزینه حمل بافروشنده پرداخت6ماهه دارای کد irc وبرچسب اصالت کالا ایران کد مشابه دوواتر تراپ,,خراسان شمالی,,1405-04-17,,2912 استعلام ست لوله خرطومی اطفال تعداد50عدد داخل آیمدهزینه حمل بافروشنده پرداخت6ماهه دارای کد irc وبرچسب اصالت کالا ایران کد مشابه دوواتر تراپ 10834233 1405/04/17 خراسان شمالی,https://www.parsnamaddata.com/tender/10834233/استعلام-ست-لوله-خرطومی-اطفال-تعداد50عدد-داخل-آیمدهزینه-حمل-بافروشنده-پرداخت6ماهه-دارای-کد-irc-وبرچسب-اصالت-کالا-ایران-کد-مشابه-دوواتر-تراپ,['https://www.parsnamaddata.com/tender/10834233/استعلام-ست-لوله-خرطومی-اطفال-تعداد50عدد-داخل-آیمدهزینه-حمل-بافروشنده-پرداخت6ماهه-دارای-کد-irc-وبرچسب-اصالت-کالا-ایران-کد-مشابه-دوواتر-تراپ'],59,https://www.parsnamaddata.com/inquiries/page/59,2912 استعلام ست لوله خرطومی اطفال تعداد50عدد داخل آیمدهزینه حمل بافروشنده پرداخت6ماهه دارای کد irc وبرچسب اصالت کالا ایران کد مشابه دوواتر تراپ 10834233 1405/04/17 خراسان شمالی,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834232-15,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834232,استعلام 1 عدد 10 ml A8097 Sigma Acridine orange hydrocholoride solution ایران کدمشابه است,,اصفهان,,1405-04-17,,2913 استعلام 1 عدد 10 ml A8097 Sigma Acridine orange hydrocholoride solution ایران کدمشابه است 10834232 1405/04/17 اصفهان,https://www.parsnamaddata.com/tender/10834232/استعلام-1-عدد-10-ml-A8097-Sigma-Acridine-orange-hydrocholoride-solution-ایران-کدمشابه-است,['https://www.parsnamaddata.com/tender/10834232/استعلام-1-عدد-10-ml-A8097-Sigma-Acridine-orange-hydrocholoride-solution-ایران-کدمشابه-است'],59,https://www.parsnamaddata.com/inquiries/page/59,2913 استعلام 1 عدد 10 ml A8097 Sigma Acridine orange hydrocholoride solution ایران کدمشابه است 10834232 1405/04/17 اصفهان,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834231-16,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834231,استعلام کفش ایمنی وپوتین ایمنی باکیفیت مرغوب تولیدداخل مطابق مشخصات تصاویر پیوست کد22رقمی جهت اشخاص حقیقی وحقوقی الزامیست مهلت تامین سه روزه است,,قم,,1405-04-17,,2914 استعلام کفش ایمنی وپوتین ایمنی باکیفیت مرغوب تولیدداخل مطابق مشخصات تصاویر پیوست کد22رقمی جهت اشخاص حقیقی وحقوقی الزامیست مهلت تامین سه روزه است 10834231 1405/04/17 مرکزی,https://www.parsnamaddata.com/tender/10834231/استعلام-کفش-ایمنی-وپوتین-ایمنی-باکیفیت-مرغوب-تولیدداخل-مطابق-مشخصات-تصاویر-پیوست-کد22رقمی-جهت-اشخاص-حقیقی-وحقوقی-الزامیست-مهلت-تامین-سه-روزه-است,['https://www.parsnamaddata.com/tender/10834231/استعلام-کفش-ایمنی-وپوتین-ایمنی-باکیفیت-مرغوب-تولیدداخل-مطابق-مشخصات-تصاویر-پیوست-کد22رقمی-جهت-اشخاص-حقیقی-وحقوقی-الزامیست-مهلت-تامین-سه-روزه-است'],59,https://www.parsnamaddata.com/inquiries/page/59,2914 استعلام کفش ایمنی وپوتین ایمنی باکیفیت مرغوب تولیدداخل مطابق مشخصات تصاویر پیوست کد22رقمی جهت اشخاص حقیقی وحقوقی الزامیست مهلت تامین سه روزه است 10834231 1405/04/17 مرکزی,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834230-17,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834230,استعلام ورق جهت ساخت تیغه برش مطابق فایل پیوست,,بوشهر,,1405-04-17,,2915 استعلام ورق جهت ساخت تیغه برش مطابق فایل پیوست 10834230 1405/04/17 بوشهر,https://www.parsnamaddata.com/tender/10834230/استعلام-ورق-جهت-ساخت-تیغه-برش-مطابق-فایل-پیوست,['https://www.parsnamaddata.com/tender/10834230/استعلام-ورق-جهت-ساخت-تیغه-برش-مطابق-فایل-پیوست'],59,https://www.parsnamaddata.com/inquiries/page/59,2915 استعلام ورق جهت ساخت تیغه برش مطابق فایل پیوست 10834230 1405/04/17 بوشهر,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834229-18,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834229,استعلام قرارداد خرید لایسنس فایروال ... طبق مشخصات پیوست شده تکمیل و ارسال پیش نویس قرارداد پیوست شده تا قبل از اتمام مهلت ارسال پاسخ الزامیست,,تهران,,1405-04-17,,2916 استعلام قرارداد خرید لایسنس فایروال ... طبق مشخصات پیوست شده تکمیل و ارسال پیش نویس قرارداد پیوست شده تا قبل از اتمام مهلت ارسال پاسخ الزامیست 10834229 1405/04/17 تهران,https://www.parsnamaddata.com/tender/10834229/استعلام-قرارداد-خرید-لایسنس-فایروال-طبق-مشخصات-پیوست-شده-تکمیل-و-ارسال-پیش-نویس-قرارداد-پیوست-شده-تا-قبل-از-اتمام-مهلت-ارسال-پاسخ-الزامیست,['https://www.parsnamaddata.com/tender/10834229/استعلام-قرارداد-خرید-لایسنس-فایروال-طبق-مشخصات-پیوست-شده-تکمیل-و-ارسال-پیش-نویس-قرارداد-پیوست-شده-تا-قبل-از-اتمام-مهلت-ارسال-پاسخ-الزامیست'],59,https://www.parsnamaddata.com/inquiries/page/59,2916 استعلام قرارداد خرید لایسنس فایروال ... طبق مشخصات پیوست شده تکمیل و ارسال پیش نویس قرارداد پیوست شده تا قبل از اتمام مهلت ارسال پاسخ الزامیست 10834229 1405/04/17 تهران,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834228-19,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834228,استعلام میکروست مخصوص پمپ تزریق سوپا,,کهگیلویه و بویراحمد,,1405-04-17,,2917 استعلام میکروست مخصوص پمپ تزریق سوپا 10834228 1405/04/17 کهگیلویه و بویراحمد,https://www.parsnamaddata.com/tender/10834228/استعلام-میکروست-مخصوص-پمپ-تزریق-سوپا,['https://www.parsnamaddata.com/tender/10834228/استعلام-میکروست-مخصوص-پمپ-تزریق-سوپا'],59,https://www.parsnamaddata.com/inquiries/page/59,2917 استعلام میکروست مخصوص پمپ تزریق سوپا 10834228 1405/04/17 کهگیلویه و بویراحمد,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834227-20,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834227,استعلام بارگیری و حمل مصالح بالاست از ایستگاه تربت به معدن باغ سالار فریمان,,خراسان رضوی,,1405-04-17,,2918 استعلام بارگیری و حمل مصالح بالاست از ایستگاه تربت به معدن باغ سالار فریمان 10834227 1405/04/17 خراسان رضوی,https://www.parsnamaddata.com/tender/10834227/استعلام-بارگیری-و-حمل-مصالح-بالاست-از-ایستگاه-تربت-به-معدن-باغ-سالار-فریمان,['https://www.parsnamaddata.com/tender/10834227/استعلام-بارگیری-و-حمل-مصالح-بالاست-از-ایستگاه-تربت-به-معدن-باغ-سالار-فریمان'],59,https://www.parsnamaddata.com/inquiries/page/59,2918 استعلام بارگیری و حمل مصالح بالاست از ایستگاه تربت به معدن باغ سالار فریمان 10834227 1405/04/17 خراسان رضوی,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834225-22,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834225,استعلام خرید دستکش معاینه سایز مدیوم500بسته-سایز لارج500 بسته-ازایران کد مشابه استفاده شده است شرایط درپیوست ضمیمه میباشدخانم جمالی09177310669,,فارس,,1405-04-17,,2920 استعلام خرید دستکش معاینه سایز مدیوم500بسته-سایز لارج500 بسته-ازایران کد مشابه استفاده شده است شرایط درپیوست ضمیمه میباشدخانم جمالی09177310669 10834225 1405/04/17 فارس,https://www.parsnamaddata.com/tender/10834225/استعلام-خرید-دستکش-معاینه-سایز-مدیوم500بسته-سایز-لارج500-بسته-ازایران-کد-مشابه-استفاده-شده-است-شرایط-درپیوست-ضمیمه-میباشدخانم-جمالی09177310669,['https://www.parsnamaddata.com/tender/10834225/استعلام-خرید-دستکش-معاینه-سایز-مدیوم500بسته-سایز-لارج500-بسته-ازایران-کد-مشابه-استفاده-شده-است-شرایط-درپیوست-ضمیمه-میباشدخانم-جمالی09177310669'],59,https://www.parsnamaddata.com/inquiries/page/59,2920 استعلام خرید دستکش معاینه سایز مدیوم500بسته-سایز لارج500 بسته-ازایران کد مشابه استفاده شده است شرایط درپیوست ضمیمه میباشدخانم جمالی09177310669 10834225 1405/04/17 فارس,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834224-23,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834224,استعلام پمپ شناور و سایر-مطابق درخواست خرید–قیمت کل داده شود-نحوه پرداخت تخصیص بصورت اوراق مرابحه با کارمزد تعهدپذیره نویسی16/53%درصد-3317-2141-041 شهیدی,,آذربایجان شرقی,,1405-04-17,,2921 استعلام پمپ شناور و سایر-مطابق درخواست خرید–قیمت کل داده شود-نحوه پرداخت تخصیص بصورت اوراق مرابحه با کارمزد تعهدپذیره نویسی16/53%درصد-3317-2141-041 شهیدی 10834224 1405/04/17 آذربایجان شرقی,https://www.parsnamaddata.com/tender/10834224/استعلام-پمپ-شناور-و-سایر-مطابق-درخواست-خرید–قیمت-کل-داده-شود-نحوه-پرداخت-تخصیص-بصورت-اوراق-مرابحه-با-کارمزد-تعهدپذیره-نویسی16-53-درصد-3317-2141-041-شهیدی,['https://www.parsnamaddata.com/tender/10834224/استعلام-پمپ-شناور-و-سایر-مطابق-درخواست-خرید–قیمت-کل-داده-شود-نحوه-پرداخت-تخصیص-بصورت-اوراق-مرابحه-با-کارمزد-تعهدپذیره-نویسی16-53-درصد-3317-2141-041-شهیدی'],59,https://www.parsnamaddata.com/inquiries/page/59,2921 استعلام پمپ شناور و سایر-مطابق درخواست خرید–قیمت کل داده شود-نحوه پرداخت تخصیص بصورت اوراق مرابحه با کارمزد تعهدپذیره نویسی16/53%درصد-3317-2141-041 شهیدی 10834224 1405/04/17 آذربایجان شرقی,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834223-24,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834223,استعلام نصب انشعابات آب و تعویض کنتور در شهرستان تربت حیدریه,,خراسان رضوی,,1405-04-17,,2922 استعلام نصب انشعابات آب و تعویض کنتور در شهرستان تربت حیدریه 10834223 1405/04/17 خراسان رضوی,https://www.parsnamaddata.com/tender/10834223/استعلام-نصب-انشعابات-آب-و-تعویض-کنتور-در-شهرستان-تربت-حیدریه,['https://www.parsnamaddata.com/tender/10834223/استعلام-نصب-انشعابات-آب-و-تعویض-کنتور-در-شهرستان-تربت-حیدریه'],59,https://www.parsnamaddata.com/inquiries/page/59,2922 استعلام نصب انشعابات آب و تعویض کنتور در شهرستان تربت حیدریه 10834223 1405/04/17 خراسان رضوی,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834222-25,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834222,استعلام آتل آماده به شرح پیوست ایران کد مشابه است,,مازندران,,1405-04-17,,2923 استعلام آتل آماده به شرح پیوست ایران کد مشابه است 10834222 1405/04/17 مازندران,https://www.parsnamaddata.com/tender/10834222/استعلام-آتل-آماده-به-شرح-پیوست-ایران-کد-مشابه-است,['https://www.parsnamaddata.com/tender/10834222/استعلام-آتل-آماده-به-شرح-پیوست-ایران-کد-مشابه-است'],59,https://www.parsnamaddata.com/inquiries/page/59,2923 استعلام آتل آماده به شرح پیوست ایران کد مشابه است 10834222 1405/04/17 مازندران,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834221-26,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834221,استعلام تی نخی مهسان با دسته 100عدد,,آذربایجان شرقی,,1405-04-17,,2924 استعلام تی نخی مهسان با دسته 100عدد 10834221 1405/04/17 آذربایجان شرقی,https://www.parsnamaddata.com/tender/10834221/استعلام-تی-نخی-مهسان-با-دسته-100عدد,['https://www.parsnamaddata.com/tender/10834221/استعلام-تی-نخی-مهسان-با-دسته-100عدد'],59,https://www.parsnamaddata.com/inquiries/page/59,2924 استعلام تی نخی مهسان با دسته 100عدد 10834221 1405/04/17 آذربایجان شرقی,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834220-27,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834220,استعلام پایه بتونی,,تهران,,1405-04-17,,2925 استعلام پایه بتونی 10834220 1405/04/17 تهران,https://www.parsnamaddata.com/tender/10834220/استعلام-پایه-بتونی,['https://www.parsnamaddata.com/tender/10834220/استعلام-پایه-بتونی'],59,https://www.parsnamaddata.com/inquiries/page/59,2925 استعلام پایه بتونی 10834220 1405/04/17 تهران,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834219-28,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834219,استعلام خرید و جرای سیستم اعلان و اطفاء حریق مبنی بر گازFM200 مطابق نیازمندی ههای 26 گانه فایل پیوست برای ساختمان شماره یک ستاد منطقه لرستان واقع در خرم آباد,,لرستان,,1405-04-17,,2926 استعلام خرید و جرای سیستم اعلان و اطفاء حریق مبنی بر گازFM200 مطابق نیازمندی ههای 26 گانه فایل پیوست برای ساختمان شماره یک ستاد منطقه لرستان واقع در خرم آباد 10834219 1405/04/17 لرستان,https://www.parsnamaddata.com/tender/10834219/استعلام-خرید-و-جرای-سیستم-اعلان-و-اطفاء-حریق-مبنی-بر-گازFM200-مطابق-نیازمندی-ههای-26-گانه-فایل-پیوست-برای-ساختمان-شماره-یک-ستاد-منطقه-لرستان-واقع-در-خرم-آباد,['https://www.parsnamaddata.com/tender/10834219/استعلام-خرید-و-جرای-سیستم-اعلان-و-اطفاء-حریق-مبنی-بر-گازFM200-مطابق-نیازمندی-ههای-26-گانه-فایل-پیوست-برای-ساختمان-شماره-یک-ستاد-منطقه-لرستان-واقع-در-خرم-آباد'],59,https://www.parsnamaddata.com/inquiries/page/59,2926 استعلام خرید و جرای سیستم اعلان و اطفاء حریق مبنی بر گازFM200 مطابق نیازمندی ههای 26 گانه فایل پیوست برای ساختمان شماره یک ستاد منطقه لرستان واقع در خرم آباد 10834219 1405/04/17 لرستان,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834218-29,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834218,استعلام برونسپاری بی نام حفر چاله جهت نصب پایه های بتنی در حوزه نواحی پنجگانه برق ارومیه به صورت دستمزدی(شهری –روستایی)1405)(اصلاحیه),,آذربایجان غربی,,1405-04-17,,2927 استعلام برونسپاری بی نام حفر چاله جهت نصب پایه های بتنی در حوزه نواحی پنجگانه برق ارومیه به صورت دستمزدی(شهری –روستایی)1405)(اصلاحیه) 10834218 1405/04/17 آذربایجان غربی,https://www.parsnamaddata.com/tender/10834218/استعلام-برونسپاری-بی-نام-حفر-چاله-جهت-نصب-پایه-های-بتنی-در-حوزه-نواحی-پنجگانه-برق-ارومیه-به-صورت-دستمزدی-شهری-–روستایی-1405-اصلاحیه,['https://www.parsnamaddata.com/tender/10834218/استعلام-برونسپاری-بی-نام-حفر-چاله-جهت-نصب-پایه-های-بتنی-در-حوزه-نواحی-پنجگانه-برق-ارومیه-به-صورت-دستمزدی-شهری-–روستایی-1405-اصلاحیه'],59,https://www.parsnamaddata.com/inquiries/page/59,2927 استعلام برونسپاری بی نام حفر چاله جهت نصب پایه های بتنی در حوزه نواحی پنجگانه برق ارومیه به صورت دستمزدی(شهری –روستایی)1405)(اصلاحیه) 10834218 1405/04/17 آذربایجان غربی,2026-07-09T10:19:00+00:00
parsnamad-inquiry-10834217-30,parsnamad,پارس‌نماد داده,inquiry,استعلام,10834217,استعلام نوشابه قوطی 150 سی سی در طعم های مختلفتعداد50هزارعددکالای انتخابی جهت تشابهپرداخت 3ماه اداریآقای پیرانی 02146624622,,تهران,,1405-04-17,,2928 استعلام نوشابه قوطی 150 سی سی در طعم های مختلفتعداد50هزارعددکالای انتخابی جهت تشابهپرداخت 3ماه اداریآقای پیرانی 02146624622 10834217 1405/04/17 تهران,https://www.parsnamaddata.com/tender/10834217/استعلام-نوشابه-قوطی-150-سی-سی-در-طعم-های-مختلفتعداد50هزارعددکالای-انتخابی-جهت-تشابهپرداخت-3ماه-اداریآقای-پیرانی-02146624622,['https://www.parsnamaddata.com/tender/10834217/استعلام-نوشابه-قوطی-150-سی-سی-در-طعم-های-مختلفتعداد50هزارعددکالای-انتخابی-جهت-تشابهپرداخت-3ماه-اداریآقای-پیرانی-02146624622'],59,https://www.parsnamaddata.com/inquiries/page/59,2928 استعلام نوشابه قوطی 150 سی سی در طعم های مختلفتعداد50هزارعددکالای انتخابی جهت تشابهپرداخت 3ماه اداریآقای پیرانی 02146624622 10834217 1405/04/17 تهران,2026-07-09T10:19:00+00:00
